2.212847999999999956e+03 2.761228444943554239e-01 -7.772566809056911552e+00 4.800000000000000100e-02 4.800000000000000100e-02
2.267711999999999989e+03 2.770528986816160333e-01 -7.836859060218387185e+00 4.800000000000000100e-02 4.800000000000000100e-02
